"start" "end" "total.SNPs" "total.Bases" "depth" "unique.SNPs" "dhSNPs" "reference.Bases" "Theta" "Pi" "Heterozygosity" "X.GC" "Recombination" "Divergence" "Constraint" "SNPs"
"4358" 4412001 4413000 5 9514 9.51 3 2 1000 9.907 7.863 4.73 49.049 0.000359802 0.01601602 0 1
"4359" 4413001 4414000 18 9843 9.84 5 4 1000 15.602 18.053 17.906 42.4424 0.000359407 0.01301301 0 3
"4360" 4414001 4415000 0 6972 6.97 0 0 1000 0 0 0 43.5435 0.000357676 0.01401401 0 0
"4361" 4415001 4416000 9 7140 7.14 2 1 1000 8.408 9.463 12.605 44.8448 0.000359005 0.01301301 0 1
"4362" 4416001 4417000 10 5932 5.93 4 0 1000 15.265 11.311 16.859 50.0501 0.000368913 0.01597444 0 1
"4363" 4417001 4418000 9 8224 8.22 3 2 1000 10.919 12.336 11.4 40.9409 0.00039695 0.01701702 0 1
"4364" 4418001 4419000 30 11796 11.8 7 4 1000 21.751 17.947 25.644 47.8478 0.000429269 0.02702703 0 0
"4365" 4419001 4420000 20 8067 8.07 8 3 1000 28.795 26.104 24.326 47.3473 0.000429269 0.01601602 0 0
"4366" 4420001 4421000 10 9752 9.75 3 1 1000 10.651 8.265 10.735 40.6406 0.00101264 0.01101101 0 1
"4367" 4421001 4422000 6 8461 8.46 2 2 1000 5.616 7.892 6.501 50.1502 0.002150203 0.01801802 0 2
"4368" 4422001 4423000 21 10212 10.31 5 3 990 17.663 18.891 20.932 41.6416 0.003417041 0.01107754 0 3
"4369" 4423001 4424000 3 10331 10.33 3 0 1000 10.09 5.279 2.904 26.3263 0.003401272 0.01101101 0 0
"4370" 4424001 4425000 3 8838 8.84 2 0 1000 7.517 4.865 2.829 32.7327 0.003401272 0.01101101 0 0
"4371" 4425001 4426000 6 9267 9.27 4 1 1000 14.751 9.925 5.935 34.9349 0.002745545 0.02002002 0 2
"4372" 4426001 4427000 9 8479 8.48 6 3 1000 20.595 17.031 10.615 40.3403 0.000138981 0.01001001 0 0
"4373" 4427001 4428000 16 8615 8.62 6 1 1000 22.584 14.147 18.427 42.2422 0.000138981 0.02102102 0 0
"4374" 4428001 4429000 12 9434 9.43 8 3 1000 26.257 20.195 12.191 41.041 0.000137335 0.01701702 0 1
"4375" 4429001 4430000 12 9168 9.17 3 1 1000 9.958 8.38 13.089 28.5285 0.000136383 0.01736973 0 0
"4376" 4430001 4431000 2 8822 8.82 1 0 1000 3.967 2.947 1.7 34.8348 0.000136383 0.01501502 0 0
"4377" 4431001 4432000 2 8907 8.91 1 1 1000 3.473 3.57 2.245 44.2442 0.000136383 0.01001001 0 0
"4378" 4432001 4433000 3 8468 8.47 3 0 1000 11.562 6.405 3.543 40.6406 0.000136383 0.009009009 0 0
"4379" 4433001 4434000 4 8258 8.26 3 0 1000 10.953 7.386 4.238 43.1431 0.000136383 0.01603206 0 0
"4380" 4434001 4435000 6 7124 7.12 6 0 1000 23.167 14.75 8.422 38.2382 0.000708033 0.01601602 0 1
"4381" 4435001 4436000 4 10212 10.21 4 0 1000 13.366 7.104 3.917 34.3343 0.000761879 0.005005005 0 0
"4382" 4436001 4437000 5 12501 12.5 5 0 1000 16.097 7.412 4 29.7297 0.01667304 0.006006006 0 2
"4383" 4437001 4438000 29 6068 6.11 5 1 993 19.845 15.884 47.586 35.4354 0.03332641 0.01801802 0 1
"4384" 4438001 4439000 6 7856 7.86 3 2 1000 11.621 10.908 7.001 34.6346 0.03473566 0.01501502 0 0
"4385" 4439001 4440000 20 7161 7.16 11 5 1000 41.886 35.307 27.927 37.9379 0.02631431 0.01201201 0 2
"4386" 4440001 4441000 22 13270 13.27 6 1 1000 18.053 11.868 16.862 27.8278 0.003571539 0.008008008 0 2
"4387" 4441001 4442000 0 9982 9.98 0 0 1000 0 0 0 44.6446 0.002327319 0.009009009 0 0
"4388" 4442001 4443000 10 8703 8.7 6 1 1000 19.776 13.474 11.203 35.2352 0.002327319 0.008008008 0 0
"4389" 4443001 4444000 3 7426 7.43 3 0 1000 11.127 7.113 4.04 31.6316 0.002373651 0.01601602 0 2
"4390" 4444001 4445000 11 7769 7.77 4 3 1000 14.705 17.384 13.516 39.1391 0.00248271 0.01601602 0 2
"4391" 4445001 4446000 9 9370 9.37 4 2 1000 14.321 13.144 9.072 45.5455 0.002479004 0.006006006 0 2
"4392" 4446001 4447000 11 9059 9.06 4 2 1000 14.212 15.141 11.591 40.7407 0.002375419 0.007007007 0 0
"4393" 4447001 4448000 6 6236 6.24 2 0 1000 7.181 5.404 8.82 42.3423 0.0023677 0.009009009 0 1
"4394" 4448001 4449000 7 8604 8.6 2 1 1000 7.071 6.795 8.426 41.4414 0.002329826 0.01401401 0 1
"4395" 4449001 4450000 1 7870 7.87 1 0 1000 4.042 2.287 1.271 44.9449 0.002288413 0.01903808 0 1
"4396" 4450001 4451000 17 6676 6.68 8 1 1000 31.246 22.492 25.465 42.4424 0.002286664 0.01001001 0 0
"4397" 4451001 4452000 8 6947 6.95 4 1 1000 16.109 13.682 10.797 42.6426 0.002286664 0.01402806 0 0
"4398" 4452001 4453000 12 6379 6.38 7 2 1000 28.266 24.355 18.811 43.4434 0.002286664 0.01401401 0 0
"4399" 4453001 4454000 11 8201 8.2 3 0 1000 11.229 6.538 13.337 39.5395 0.002286664 0.01801802 0 0
"4400" 4454001 4455000 1 6860 6.86 1 0 1000 4.123 2.58 1.458 32.3323 0.002286664 0.01201201 0 0
"4401" 4455001 4456000 21 7344 7.34 3 2 1000 13.919 14.821 29.192 38.8388 0.00463818 0.0268886 0 3
"4402" 4456001 4457000 13 6740 6.74 6 3 1000 25.691 25.011 18.547 40.8408 0.01357687 0.01408451 0 2
"4403" 4457001 4458000 14 3769 4.02 7 1 937 38.812 32.325 37.141 38.5385 0.02119777 0.02502503 0 0
"4404" 4458001 4459000 3 3616 4.16 2 0 869 7.292 7.952 6.915 47.047 0.02119777 0.02194357 0 0
"4405" 4459001 4460000 8 4687 4.91 5 2 954 22.59 23.152 16.535 38.5385 0.02119777 0.01083032 0 0
"4406" 4460001 4461000 4 6823 6.89 3 1 990 12.303 9.415 5.863 41.8418 0.02119777 0.01501502 0 0
"4407" 4461001 4462000 4 7373 7.37 2 2 1000 7.923 8.423 5.425 34.034 0.02119777 0.01701702 0 0
"4408" 4462001 4463000 9 7594 7.59 2 0 1000 6.996 4.611 11.358 38.1381 0.02119777 0.009009009 0 0
"4409" 4463001 4464000 13 5949 5.95 5 1 1000 22.256 17.471 21.011 47.047 0.01792418 0.01401401 0 2
"4410" 4464001 4465000 7 8158 8.16 4 2 1000 13.691 13.474 8.428 44.2442 0.003718306 0.01701702 0 2
"4411" 4465001 4466000 13 13357 13.36 6 2 1000 17.239 15.367 9.92 45.8458 0.003647004 0.01601602 0 1
"4412" 4466001 4467000 12 10254 10.25 6 2 1000 19.697 15.771 11.641 46.9469 0.003594632 0.01401401 0 3
"4413" 4467001 4468000 3 9414 9.41 2 1 1000 6.217 4.925 2.921 43.1431 0.003372227 0.009009009 0 0
"4414" 4468001 4469000 12 8163 8.16 6 1 1000 21.896 14.358 14.241 46.046 0.001593771 0.01101101 0 2
"4415" 4469001 4470000 1 10585 10.58 1 0 1000 3.51 1.735 0.945 34.3343 0.000353955 0.01101101 0 0
"4416" 4470001 4471000 13 9901 9.9 4 4 1000 10.843 14.205 13.13 41.2412 0.000353955 0.01445087 0 0
"4417" 4471001 4472000 10 8540 8.54 4 2 1000 15.521 16.353 11.709 43.6436 0.000353955 0.01201201 0 0
"4418" 4472001 4473000 1 2407 2.41 1 1 1000 5.539 5.539 4.155 38.2382 0.000353955 0.02402402 0 0
"4419" 4473001 4474000 1 4221 4.22 1 0 1000 4.549 3.791 2.369 37.3373 0.000353955 0.02002002 0 0
"4420" 4474001 4475000 9 8385 8.39 2 1 1000 7.21 8.082 10.882 37.6376 0.000353955 0.01501502 0 0
"4421" 4475001 4476000 6 5294 5.29 3 1 1000 11.871 11.635 10.862 39.7397 0.000353955 0.02402402 0 0
"4422" 4476001 4477000 7 9833 9.85 7 0 998 20.949 12.027 7.119 43.7437 0.000353955 0.02102102 0 0
"4423" 4477001 4478000 7 8414 8.41 5 1 1000 18.311 13.218 7.725 51.5516 0.000353955 0.02202202 0 0
"4424" 4478001 4479000 10 10050 10.05 2 2 1000 7.045 10.278 10.323 44.3443 0.000175697 0.01901902 0 1
"4425" 4479001 4480000 33 16082 16.08 6 3 1000 18.942 13.178 20.52 42.5425 8.08e-05 0.01701702 0 2
"4426" 4480001 4481000 3 8937 8.94 1 1 1000 3.629 4.796 3.357 40.1401 7.36e-05 0.01754386 0 0
"4427" 4481001 4482000 9 9094 9.09 4 3 1000 13.325 13.612 9.347 39.4394 7.36e-05 0.009198423 0 0
"4428" 4482001 4483000 26 11287 11.29 5 4 1000 15.813 19.961 22.815 34.5345 0.0004368 0.01801802 0 1
"4429" 4483001 4484000 11 7799 7.8 5 2 1000 18.291 15.232 13.944 43.1431 0.00046751 0.008008008 0 2
"4430" 4484001 4485000 14 11026 11.03 4 0 1000 12.747 8.312 12.243 42.7427 0.000966607 0.009009009 0 3
"4431" 4485001 4486000 2 10685 10.68 2 0 1000 7.121 3.443 1.872 33.033 0.000156351 0.007007007 0 0
"4432" 4486001 4487000 34 12593 12.59 7 3 1000 20.877 15.44 26.652 44.9449 0.000128437 0.01201201 0 2
"4433" 4487001 4488000 4 12606 12.7 4 0 993 13.526 5.911 3.173 31.2312 0.000123776 0.01415701 0 0
"4434" 4488001 4489000 26 7516 7.58 6 3 992 22.203 19.576 34.25 38.5385 0.000123779 0.01301301 0 1
"4435" 4489001 4490000 2 9089 9.09 2 0 1000 7.573 4 2.2 36.3363 0.000123865 0.01601602 0 0
"4436" 4490001 4491000 13 11414 11.41 3 1 1000 9.822 6.183 11.39 43.1431 0.000129313 0.01601602 0 1
"4437" 4491001 4492000 10 7869 7.87 4 1 1000 14.179 11.536 12.709 46.046 0.000148401 0.01801802 0 2
"4438" 4492001 4493000 9 6981 6.98 4 2 1000 15.75 14.107 13.429 43.6436 0.000154663 0.009009009 0 0
"4439" 4493001 4494000 5 9204 9.2 3 1 1000 10.952 7.917 5.433 43.5435 0.000154663 0.01001001 0 0
"4440" 4494001 4495000 10 11700 11.7 4 3 1000 12.159 12.063 8.547 45.4454 0.000305301 0.01701702 0 2
"4441" 4495001 4496000 5 7331 7.38 2 0 993 7.189 4.658 6.82 47.4474 0.000600241 0.01501502 0 1
"4442" 4496001 4497000 16 9207 9.21 5 2 1000 16.484 15.999 17.769 37.5375 0.00061652 0.01701702 0 0
"4443" 4497001 4498000 2 6939 7.01 2 1 990 8.156 5.059 2.882 57.6577 0.00061652 0.02602603 0 0
"4444" 4498001 4499000 11 7175 7.17 6 1 1000 22.669 17.35 15.985 41.7417 0.00061652 0.01901902 0 0
"4445" 4499001 4500000 11 7269 7.27 4 3 1000 15.487 16.583 15.478 34.1341 0.00061652 0.01801802 0 0
"4446" 4500001 4501000 12 7747 7.75 3 0 1000 9.98 6.618 15.489 37.5375 0.00061652 0.01201201 0 0
"4447" 4501001 4502000 18 7273 7.27 7 0 1000 27.767 17.023 24.062 43.1431 0.00061652 0.01401401 0 0
"4448" 4502001 4503000 12 8663 8.66 3 1 1000 10.579 10.039 13.42 34.4344 0.00061652 0.02002002 0 0
"4449" 4503001 4504000 13 12752 12.75 6 1 1000 17.977 9.889 10.194 39.7397 0.00061652 0.02002002 0 0
"4450" 4504001 4505000 48 10677 10.68 10 4 1000 33.971 25.04 44.753 30.2302 0.00061652 0.02302302 0 0
"4451" 4505001 4506000 6 8996 9 4 1 1000 14.116 10.299 6.114 29.6296 0.00061652 0.01401401 0 0
"4452" 4506001 4507000 7 8013 8.01 7 0 1000 25.553 15.37 8.736 37.5375 0.00061652 0.02002002 0 0
"4453" 4507001 4508000 12 9766 9.77 4 0 1000 12.977 7.382 12.288 44.044 0.00061652 0.01801802 0 0
"4454" 4508001 4509000 15 8880 8.88 6 6 1000 18.106 23.094 16.891 37.1371 0.00058071 0.02002002 0 2
"4455" 4509001 4510000 6 6678 6.68 2 1 1000 8.517 7.782 9.547 42.1421 0.000250825 0.01201201 0 0
"4456" 4510001 4511000 9 7682 7.68 5 1 1000 19.736 16.599 11.715 38.7387 0.000250825 0.01301301 0 0
"4457" 4511001 4512000 13 10016 10.02 7 3 1000 24.009 19.421 12.729 36.5365 0.000250825 0.009009009 0 0
"4458" 4512001 4513000 10 9991 9.99 5 1 1000 16.297 12.953 9.509 30.5305 0.000250825 0.01601602 0 0
"4459" 4513001 4514000 5 9245 9.24 4 1 1000 13.084 9.184 5.408 35.1351 0.000250825 0.01101101 0 0
"4460" 4514001 4515000 8 8159 8.16 6 1 1000 21.291 16.188 9.729 45.2452 0.000250825 0.01701702 0 0
"4461" 4515001 4516000 3 8456 8.46 2 0 1000 7.367 5.528 3.252 37.6376 0.000251678 0.01801802 0 1
"4462" 4516001 4517000 14 9231 9.23 7 4 1000 25.013 22.521 14.625 43.043 0.000263428 0.01001001 0 2
"4463" 4517001 4518000 17 9190 9.19 5 2 1000 18.563 14.843 18.295 39.9399 0.000275163 0.01501502 0 1
"4464" 4518001 4519000 2 7383 7.38 1 1 1000 4.399 4.354 2.709 35.1351 0.000282788 0.01701702 0 0
"4465" 4519001 4520000 12 5715 5.71 5 3 1000 21.749 25.072 20.561 34.4344 0.000282788 0.01501502 0 0
"4466" 4520001 4521000 0 3478 3.48 0 0 1000 0 0 0 32.9329 0.000282788 0.007007007 0 0
"4467" 4521001 4522000 10 4845 5.38 3 3 901 14.589 18.59 20.639 37.6376 0.000282788 0.01101101 0 0
"4468" 4522001 4523000 9 4928 4.93 2 2 1000 9.922 13.021 18.263 39.039 0.000282788 0.01434159 0 0
"4469" 4523001 4524000 0 5180 5.18 0 0 1000 0 0 0 38.3383 0.000282788 0.02061856 0 0
"4470" 4524001 4525000 10 6117 6.12 4 2 1000 15.043 14.17 15.531 41.5415 0.000282936 0.02820874 0 2
"4471" 4525001 4526000 8 5419 5.42 4 2 1000 15.647 16.1 14.764 42.3423 0.000290084 0.01701702 0 2
"4472" 4526001 4527000 10 6884 6.9 7 2 997 17.843 18.259 14.891 40.4404 0.000297879 0.01201201 0 0
"4473" 4527001 4528000 20 8045 8.04 7 4 1000 25.383 28.792 24.861 35.3353 0.000297879 0.02002002 0 0
"4474" 4528001 4529000 36 10682 10.68 7 3 1000 24.792 17.462 33.584 28.3283 0.000297879 0.01401401 0 0
"4475" 4529001 4530000 10 7181 7.18 3 2 1000 12.117 10.988 13.926 43.043 0.000296661 0.01501502 0 2
"4476" 4530001 4531000 16 9056 9.06 4 2 1000 13.187 14.346 17.53 39.2392 0.000293302 0.01201201 0 1
"4477" 4531001 4532000 3 10550 10.55 3 0 1000 9.723 5.125 2.844 36.6366 0.000288355 0.0164271 0 0
"4478" 4532001 4533000 14 11562 11.56 3 2 1000 10.001 12.107 12.325 28.8288 0.000288355 0.01301301 0 0
"4479" 4533001 4534000 18 10322 10.32 4 2 1000 13.224 11.468 17.015 34.034 0.000288237 0.01801802 0 1
"4480" 4534001 4535000 10 8549 8.55 5 1 1000 18.148 13.625 11.99 30.8308 0.000288194 0.01201201 0 0
"4481" 4535001 4536000 2 8922 8.92 2 0 1000 7.954 4.094 2.242 36.7367 0.000288194 0.01861993 0 0
"4482" 4536001 4537000 4 7854 7.85 3 0 1000 10.5 7.596 4.457 38.8388 0.000288195 0.01401401 0 1
"4483" 4537001 4538000 7 8785 8.78 4 1 1000 14.367 11.896 7.399 38.7387 0.000288217 0.01343101 0 0
"4484" 4538001 4539000 6 7649 7.65 2 1 1000 7.05 6.06 7.844 39.2392 0.000288665 0.009249743 0 1
"4485" 4539001 4540000 16 9369 9.37 5 1 1000 16.551 11.891 17.078 36.7367 0.000290897 0.01301301 0 2
"4486" 4540001 4541000 4 8222 8.22 4 0 1000 14.014 8.607 4.865 38.8388 0.000290931 0.008008008 0 0
"4487" 4541001 4542000 25 8139 8.14 7 5 1000 27.059 29.482 30.103 40.9409 0.000290931 0.01101101 0 0
"4488" 4542001 4543000 26 7687 7.69 8 5 1000 31.359 35.015 33.174 36.6366 0.000290931 0.01801802 0 0
"4489" 4543001 4544000 20 8084 8.08 5 5 1000 20.119 29.763 24.122 45.1451 0.000290931 0.02201258 0 0
"4490" 4544001 4545000 12 9669 9.67 7 3 1000 24.589 19.786 11.894 44.3443 0.000498501 0.02002002 0 2
"4491" 4545001 4546000 10 8895 8.9 3 2 1000 11.308 12.14 11.514 39.8398 0.000577554 0.01601602 0 1
"4492" 4546001 4547000 8 9964 9.96 3 1 1000 9.691 8.871 7.527 45.7457 0.001045004 0.01270648 0 0
"4493" 4547001 4548000 45 9568 9.57 8 4 1000 29.001 29.576 46.509 45.5455 0.001216678 0.01342975 0 3
"4494" 4548001 4549000 10 6411 6.44 6 0 996 17.516 14.33 14.819 41.041 0.001336451 0.01088271 0 0
"4495" 4549001 4550000 1 6688 6.69 1 0 1000 3.357 2.53 1.495 42.6426 0.001336451 0.01001001 0 0
"4496" 4550001 4551000 7 5351 5.35 3 2 1000 13.211 15.264 12.613 38.7387 0.001336451 0.005005005 0 0
"4497" 4551001 4552000 5 9134 9.13 4 1 1000 13.964 9.324 5.474 43.4434 0.001336451 0.009202454 0 0
"4498" 4552001 4553000 15 7504 7.5 5 2 1000 18.756 19.092 19.324 43.1431 0.001336451 0.02060606 0 0
"4499" 4553001 4554000 20 9645 9.64 5 2 1000 18.854 14.239 20.996 34.5345 0.001335696 0.01501502 0 1
"4500" 4554001 4555000 13 8290 8.29 3 2 1000 10.021 10.1 15.605 30.3303 0.001333419 0.01801802 0 2
"4501" 4555001 4556000 29 9242 9.26 7 5 998 24.033 30.532 31.515 34.4344 0.001310162 0.02104208 0 3
"4502" 4556001 4557000 2 6162 6.16 2 0 1000 10.76 5.845 3.246 43.9439 0.001311948 0.005005005 0 0
"4503" 4557001 4558000 11 10795 10.8 3 1 1000 10.691 8.137 10.537 41.6416 0.001492204 0.004004004 0 1
"4504" 4558001 4559000 20 9174 9.17 3 3 1000 11.482 13.769 22.074 46.4464 0.001844906 0.008008008 0 1
"4505" 4559001 4560000 6 8636 8.64 3 1 1000 10.43 9.519 6.369 43.3433 0.001855605 0.02602603 0 0
"4506" 4560001 4561000 19 8849 8.85 5 3 1000 16.21 16.856 21.473 45.9459 0.001675737 0.02702703 0 1
"4507" 4561001 4562000 20 8012 8.01 7 2 1000 24.258 21.383 25.431 45.2452 0.000995411 0.02402402 0 3
"4508" 4562001 4563000 14 6436 6.44 6 2 1000 23.459 22.486 21.363 38.5385 0.000898704 0.01629802 0 1
"4509" 4563001 4564000 19 6496 6.5 7 3 1000 28.848 28.96 28.477 46.7467 0.000896216 0.01001001 0 0
"4510" 4564001 4565000 17 9496 9.5 3 3 1000 10.763 17.534 17.902 41.2412 0.001012092 0.01501502 0 1
"4511" 4565001 4566000 33 8267 8.27 7 7 1000 27.341 39.036 39.995 30.6306 0.001078349 0.01201201 0 1
"4512" 4566001 4567000 28 10038 10.04 7 6 1000 21.914 29.872 28.143 42.9429 0.001328036 0.01501502 0 1
"4513" 4567001 4568000 11 6587 6.59 6 1 1000 23.894 20.749 15.939 50.6507 0.003734936 0.02102102 0 3
"4514" 4568001 4569000 14 5803 5.8 5 4 1000 20.684 25.314 23.266 59.4595 0.01308206 0.02202202 0 1
"4515" 4569001 4570000 14 7620 7.62 6 2 1000 23.834 22.536 18.372 47.047 0.005712737 0.01201201 0 0
"4516" 4570001 4571000 10 9006 9.01 4 0 1000 13.733 7.932 11.104 35.8358 0.004429958 0.01401401 0 2
"4517" 4571001 4572000 19 6351 6.35 9 5 1000 38.828 38.976 30.312 38.9389 0.002767297 0.01446051 0 2
"4518" 4572001 4573000 11 6389 6.39 4 1 1000 17.259 14.129 16.434 33.2332 0.002689 0.02202202 0 0
"4519" 4573001 4574000 10 7803 7.8 3 2 1000 12.159 10.388 12.174 42.2422 0.002689 0.02409639 0 0
"4520" 4574001 4575000 13 8313 8.31 5 2 1000 21.768 20.346 15.338 38.4384 0.002689 0.01201201 0 0
"4521" 4575001 4576000 12 8530 8.53 4 2 1000 14.738 15.613 14.362 32.3323 0.002689 0.02002002 0 0
"4522" 4576001 4577000 0 13297 13.3 0 0 1000 0 0 0 41.5415 0.002689 0.01001001 0 0
"4523" 4577001 4578000 15 10289 10.29 7 3 1000 24.341 18.975 14.944 47.2472 0.002694336 0.01901902 0 1
"4524" 4578001 4579000 20 10635 10.64 8 5 1000 32.746 27.442 19.158 50.7508 0.00271316 0.01701702 0 3
"4525" 4579001 4580000 5 11975 11.98 4 0 1000 12.006 6.733 3.758 45.6456 0.002720855 0.01001001 0 0
"4526" 4580001 4581000 3 9503 9.5 1 1 1000 3.984 4.539 2.894 37.4374 0.002720855 0.007007007 0 0
"4527" 4581001 4582000 0 7257 7.26 0 0 1000 0 0 0 36.9369 0.002720855 0.01501502 0 0
"4528" 4582001 4583000 15 8627 8.63 3 3 1000 11.504 14.827 17.388 39.9399 0.002987585 0.02602603 0 1
"4529" 4583001 4584000 9 7652 7.65 3 2 1000 9.355 11.162 12.088 47.8478 0.00306375 0.02615385 0 1
"4530" 4584001 4585000 3 10070 10.07 3 0 1000 9.776 5.366 2.979 53.4535 0.003065115 0.02657807 0 0
"4531" 4585001 4586000 14 6501 6.6 3 2 985 12.985 16.528 21.15 51.2513 0.003139111 0.01601602 0 1
"4532" 4586001 4587000 33 7551 7.61 14 7 992 48.357 54.786 43.37 48.8488 0.00363786 0.01035673 0 2
"4533" 4587001 4588000 7 7017 7.02 3 2 1000 11.243 11.456 9.976 51.5516 0.004976964 0.01301301 0 1
"4534" 4588001 4589000 10 8643 8.64 7 1 1000 22.457 17.5 10.992 47.6476 0.005979827 0.02102102 0 1
"4535" 4589001 4590000 11 7281 7.28 2 2 1000 7.613 10.513 14.765 46.3463 0.01877273 0.007007007 0 2
"4536" 4590001 4591000 7 9103 9.1 6 1 1000 17.373 12.894 7.69 42.1421 0.01808003 0.005005005 0 2
"4537" 4591001 4592000 6 8768 8.77 2 1 1000 6.872 7.654 6.273 43.5435 0.01707672 0.01001001 0 0
"4538" 4592001 4593000 13 8812 8.81 6 2 1000 22.478 15.464 14.753 41.5415 0.01707672 0.02002002 0 0
"4539" 4593001 4594000 12 8828 8.83 3 0 1000 10.998 6.121 14.017 48.4484 0.01707672 0.01501502 0 0
"4540" 4594001 4595000 13 7443 7.44 5 1 1000 18.608 13.225 17.801 45.2452 0.01707672 0.01151151 0 0
"4541" 4595001 4596000 11 8939 8.94 2 0 1000 5.216 3.521 12.026 38.1381 0.01707672 0.01151151 0 0
"4542" 4596001 4597000 3 9509 9.51 3 0 1000 10.184 5.687 3.155 37.7377 0.01707672 0.01151151 0 0
"4543" 4597001 4598000 14 9844 9.84 3 1 1000 9.345 6.931 13.968 38.038 0.01707672 0.01151151 0 0
"4544" 4598001 4599000 8 7929 7.93 3 2 1000 10.206 12.251 10.089 40.04 0.01707672 0.01151151 0 0
"4545" 4599001 4600000 8 6494 6.49 1 0 1000 4.603 2.742 12.511 40.7407 0.01707672 0.01151151 0 0
"4546" 4600001 4601000 7 5797 5.8 2 1 1000 9.148 8.138 11.644 53.6537 0.01707672 0.01151151 0 0
"4547" 4601001 4602000 12 8252 8.25 4 2 1000 12.976 12.354 14.543 50.6507 0.01707672 0.01151151 0 0
"4548" 4602001 4603000 1 8153 8.15 1 0 1000 3.978 2.219 1.227 40.7407 0.01707436 0.01151151 0 1
"4549" 4603001 4604000 4 7884 7.88 2 1 1000 7.863 7.152 4.439 38.038 0.01707395 0.008008008 0 0
"4550" 4604001 4605000 12 8343 8.34 5 3 1000 18.118 19.471 14.683 31.5315 0.01707395 0.008008008 0 0
"4551" 4605001 4606000 2 10215 10.21 2 0 1000 7.493 3.612 1.958 45.045 0.01707395 0.009009009 0 0
"4552" 4606001 4607000 19 12413 12.41 4 2 1000 13.584 13.498 14.904 41.2412 0.01629403 0.009009009 0 2
"4553" 4607001 4608000 0 10301 10.3 0 0 1000 0 0 0 49.1491 0.005407899 0.008008008 0 0
"4554" 4608001 4609000 20 9125 9.12 4 2 1000 16.072 18.785 21.918 44.2442 0.005407899 0.01601602 0 0
"4555" 4609001 4610000 12 6920 6.92 5 2 1000 17.84 15.481 17.341 43.5435 0.005482123 0.006006006 0 1
"4556" 4610001 4611000 2 7636 7.64 1 0 1000 4.051 3.324 1.964 53.7538 0.005611482 0.01101101 0 1
"4557" 4611001 4612000 17 7798 7.8 6 4 1000 23.592 24.936 21.962 50.951 0.005877778 0.01601602 0 0
"4558" 4612001 4613000 10 6864 6.9 6 2 995 24.528 21.162 13.84 44.9449 0.005935426 0.01201201 0 2
"4559" 4613001 4614000 9 6026 6.03 4 2 1000 16.714 18.004 14.935 46.3463 0.005722831 0.007007007 0 1
"4560" 4614001 4615000 22 9135 9.13 7 3 1000 24.866 25.869 24.084 38.5385 0.004129574 0.007007007 0 2
"4561" 4615001 4616000 12 6989 6.99 5 2 1000 17.611 18.366 16.455 44.044 0.003666822 0.01201201 0 0
"4562" 4616001 4617000 5 7039 7.04 3 1 1000 10.258 9.239 6.393 49.3493 0.003666822 0.01701702 0 0
"4563" 4617001 4618000 13 6443 6.44 6 5 1000 22.393 26.4 20.176 41.3413 0.003666822 0.01901902 0 0
"4564" 4618001 4619000 19 9038 9.04 5 4 1000 18.835 22.795 20.47 38.3383 0.003666822 0.01401401 0 0
"4565" 4619001 4620000 21 7863 7.86 8 7 1000 30.448 36.352 26.39 40.7407 0.003666822 0.003003003 0 0
"4566" 4620001 4621000 51 9281 9.28 13 10 1000 45.213 56.576 54.415 46.9469 0.003666822 0.01201201 0 0
"4567" 4621001 4622000 51 12527 12.53 17 13 1000 54.144 57.946 40.712 43.8438 0.003666822 0.01201201 0 0
"4568" 4622001 4623000 8 6669 6.67 6 1 1000 21.469 17.966 11.246 37.2372 0.003666822 0.01001001 0 0
"4569" 4623001 4624000 3 8788 8.79 3 0 1000 13.059 6.295 3.414 33.4334 0.003666822 0.02162719 0 0
"4570" 4624001 4625000 4 5061 5.06 2 1 1000 8.431 8.108 7.903 41.2412 0.003666822 0.01601602 0 0
"4571" 4625001 4626000 9 7503 7.5 4 2 1000 15.133 14.122 11.329 36.5365 0.003666822 0.01701702 0 0
"4572" 4626001 4627000 5 7577 7.58 4 1 1000 14.77 11.137 6.599 39.5395 0.003669513 0.01101101 0 1
"4573" 4627001 4628000 5 6493 6.49 5 0 1000 19.453 13.281 7.701 42.042 0.003684275 0.0209205 0 0
"4574" 4628001 4629000 15 7850 7.85 9 5 1000 32.058 29.839 19.108 34.9349 0.003684275 0.01001001 0 0
"4575" 4629001 4630000 5 8254 8.25 5 0 1000 18.194 10.797 6.058 38.4384 0.003684275 0.01001001 0 0
"4576" 4630001 4631000 7 8157 8.16 5 1 1000 18.627 13.506 7.968 44.3443 0.003684275 0.01101101 0 1
"4577" 4631001 4632000 10 7238 7.24 5 3 1000 16.303 16.551 13.125 39.7397 0.003684275 0.0247191 0 0
"4578" 4632001 4633000 10 9803 9.8 2 2 1000 7.325 7.888 10.201 40.04 0.004807835 0.01601602 0 2
"4579" 4633001 4634000 5 7888 7.89 3 2 1000 10.747 9.705 6.339 43.4434 0.005023466 0.0110935 0 0
"4580" 4634001 4635000 2 6313 6.31 2 0 1000 8.614 5.526 3.168 31.4314 0.005023466 0.01061174 0 0
"4581" 4635001 4636000 25 5428 5.43 11 5 1000 48.115 48.458 45.827 40.1401 0.005023466 0.01061174 0 0
"4582" 4636001 4637000 13 5989 6.19 5 4 968 24.817 27.927 21.707 47.047 0.005023466 0.01061174 0 0
